avg_rating,median_rating,rating_std,num_ratings,rating_distribution,vader_compound_mean,vader_compound_std,vader_positive_mean,vader_negative_mean,vader_neutral_mean,textblob_polarity_mean,textblob_polarity_std,num_reviews_with_text,title,rotten_tomatoes_slug
3.075,3.25,1.3718144918318949,20,"{""1.5"": 1, ""0.5"": 1, ""3.5"": 2, ""2.5"": 2, ""2.0"": 2, ""3.0"": 2, ""5.0"": 3, ""4.0"": 4, ""4.5"": 1, ""1.0"": 2}",0.261475,0.5869391202458735,0.1881,0.08380000000000001,0.72805,0.2859219153862011,0.2574540632358042,20,Den of Thieves,den_of_thieves_pantera
2.675,2.25,1.5594470173750694,20,"{""3.5"": 2, ""2.0"": 3, ""5.0"": 4, ""1.0"": 3, ""1.5"": 2, ""4.0"": 2, ""3.0"": 1, ""2.5"": 1, ""0.5"": 2}",0.36162999999999995,0.647456001671156,0.17884999999999998,0.0838,0.73725,-0.029988801619132487,0.4040536921538797,20,A Perfect Pairing,a_perfect_pairing
3.275,3.5,1.4446020213193667,20,"{""5.0"": 3, ""3.0"": 5, ""3.5"": 2, ""0.5"": 3, ""4.0"": 3, ""4.5"": 3, ""1.5"": 1}",0.19843499999999994,0.6976942262015646,0.2024,0.13190000000000004,0.66575,0.1295644003856084,0.3111891600995799,20,Dangerous,dangerous_animals
3.2,3.5,1.4439529078193654,20,"{""5.0"": 5, ""4.5"": 1, ""3.0"": 2, ""0.5"": 2, ""2.5"": 2, ""2.0"": 2, ""3.5"": 5, ""1.0"": 1}",0.27760500000000005,0.5316306579524924,0.21679999999999996,0.1356,0.64765,0.10936054322661466,0.18019519546124907,20,Jackass 4.5,jackass_45
3.375,3.5,1.4566657131957215,20,"{""4.0"": 2, ""2.0"": 2, ""3.0"": 3, ""1.0"": 2, ""3.5"": 2, ""0.5"": 1, ""2.5"": 1, ""4.5"": 1, ""5.0"": 6}",0.486355,0.5043787232576331,0.26444999999999996,0.1115,0.6239499999999999,0.1797014243357527,0.3655079070280269,20,Borrego,borrego
4.65,5.0,0.9096702699330126,20,"{""5.0"": 16, ""4.0"": 3, ""1.0"": 1}",0.5807399999999999,0.38894818215284155,0.2911,0.05050000000000001,0.65845,0.31054199899562807,0.3718044316022693,20,Top Gun,top_gun_maverick
3.625,3.75,1.2930100540985752,20,"{""3.0"": 3, ""5.0"": 5, ""4.0"": 1, ""3.5"": 3, ""1.5"": 1, ""4.5"": 4, ""1.0"": 2, ""2.5"": 1}",0.211625,0.6362963671709906,0.19295,0.16165,0.64535,0.0515763888888889,0.36845545367726834,20,Cleveland Abduction,cleveland_abduction
4.1,4.5,1.189537725337032,20,"{""5.0"": 9, ""3.5"": 2, ""4.5"": 3, ""3.0"": 2, ""4.0"": 2, ""0.5"": 1, ""2.0"": 1}",0.36168999999999996,0.46888083976635264,0.20754999999999998,0.04445,0.7479500000000001,0.19670543154761902,0.3105646165502779,20,Turbo,turbo_2013
3.775,4.0,1.2295832627357939,20,"{""5.0"": 6, ""3.0"": 4, ""4.0"": 3, ""1.0"": 2, ""4.5"": 3, ""3.5"": 1, ""2.5"": 1}",0.32727500000000004,0.5971315431921178,0.22080000000000002,0.07504999999999999,0.70405,0.19095607804232803,0.34012700817579455,20,Ben Is Back,ben_is_back_2018
2.625,2.0,1.7526765246331109,20,"{""1.0"": 6, ""3.0"": 1, ""0.5"": 2, ""1.5"": 1, ""2.0"": 2, ""5.0"": 5, ""4.5"": 1, ""4.0"": 1, ""3.5"": 1}",0.008689999999999993,0.7154483216137976,0.1802,0.1356,0.6841999999999999,0.044307913316841904,0.2923949453711729,20,Interceptor,interceptor_2022
3.9,4.25,1.290348790056394,20,"{""3.5"": 3, ""5.0"": 8, ""2.5"": 1, ""1.0"": 2, ""4.0"": 3, ""4.5"": 2, ""2.0"": 1}",0.18859,0.5116216657843957,0.143,0.10894999999999999,0.74795,0.11055708029892812,0.36705126003745653,20,The Amazing Spider-Man,the_amazing_spider_man_2
3.85,4.0,1.3047988350699888,20,"{""5.0"": 8, ""3.5"": 2, ""4.0"": 4, ""3.0"": 1, ""2.0"": 1, ""0.5"": 1, ""1.5"": 1, ""4.5"": 1, ""2.5"": 1}",0.5017999999999999,0.5411706625455597,0.19265,0.07144999999999999,0.7359,0.2987858771432549,0.3566973337879112,20,Memoirs of a Geisha,memoirs_of_a_geisha
4.075,4.0,0.7628073151196179,20,"{""5.0"": 4, ""4.0"": 8, ""2.5"": 1, ""4.5"": 4, ""3.5"": 2, ""2.0"": 1}",0.25673500000000005,0.5745443875585244,0.195,0.1276,0.6773499999999999,0.2721261441445265,0.2419633039744442,20,The Outpost,the_outpost_2020
2.05,1.5,1.3219304066402284,20,"{""1.0"": 6, ""3.0"": 2, ""0.5"": 2, ""5.0"": 1, ""1.5"": 3, ""2.0"": 2, ""2.5"": 1, ""3.5"": 1, ""4.0"": 1, ""4.5"": 1}",-0.35597500000000004,0.5434897311587404,0.08615,0.1874,0.72645,0.008182359307359301,0.23091348022086444,20,Disappearance at Clifton Hill,disappearance_at_clifton_hill
3.75,4.0,1.1236102527122116,20,"{""5.0"": 5, ""4.0"": 5, ""3.5"": 3, ""1.0"": 1, ""2.0"": 2, ""4.5"": 2, ""2.5"": 1, ""3.0"": 1}",0.5360799999999999,0.462355433189662,0.26409999999999995,0.055200000000000006,0.68075,0.2365711726434941,0.16021238497886656,20,Jack Reacher,jack_reacher
4.375,4.5,0.649519052838329,20,"{""4.5"": 6, ""3.5"": 2, ""4.0"": 4, ""5.0"": 7, ""2.5"": 1}",0.8816950000000002,0.11124538406154208,0.37995000000000007,0.025249999999999995,0.5949,0.3733454813869993,0.2166482581440024,20,Hustle,hustle_2022
3.9210526315789473,4.0,1.0420520985907016,19,"{""3.0"": 2, ""3.5"": 4, ""5.0"": 5, ""4.0"": 5, ""0.5"": 1, ""4.5"": 2}",0.6031473684210527,0.483372565657089,0.2812631578947369,0.0291578947368421,0.6894210526315789,0.2947929857538583,0.21699097407168275,19,Chickenhare and the Hamster of Darkness,chickenhare_and_the_hamster_of_darkness
2.975,3.5,1.4788086421170252,20,"{""0.5"": 3, ""3.5"": 6, ""5.0"": 3, ""3.0"": 2, ""4.0"": 3, ""1.0"": 1, ""1.5"": 2}",0.12327500000000002,0.6695073105463449,0.15084999999999998,0.10415,0.74495,0.08293687446812449,0.3087733575375948,20,Mission: Impossible - Ghost Protocol,mission_impossible_the_final_reckoning
3.425,3.5,1.543332433405065,20,"{""0.5"": 2, ""4.5"": 2, ""5.0"": 6, ""3.5"": 4, ""3.0"": 2, ""1.0"": 2, ""2.5"": 1, ""4.0"": 1}",0.08762499999999998,0.4894447260672037,0.11574999999999999,0.10310000000000001,0.7811999999999999,0.09428259587634588,0.21883582231307305,20,Rambo: Last Blood,rambo_last_blood
2.9,3.0,1.6015617378046967,20,"{""4.0"": 1, ""5.0"": 4, ""1.0"": 1, ""0.5"": 3, ""2.0"": 2, ""4.5"": 2, ""3.5"": 2, ""1.5"": 2, ""2.5"": 1, ""3.0"": 2}",0.29630999999999996,0.6101285486682294,0.1833,0.1042,0.7124000000000001,0.11030357222987049,0.3731713124151114,20,Deep Impact,deep_impact
2.175,2.0,1.4341809509263468,20,"{""5.0"": 2, ""2.0"": 3, ""0.5"": 5, ""2.5"": 3, ""4.0"": 1, ""3.5"": 2, ""1.0"": 2, ""3.0"": 1, ""1.5"": 1}",0.026769999999999988,0.7330644924561549,0.16575,0.20645000000000002,0.6277,-0.0459706689915023,0.44171198101871356,20,Spiderhead,spiderhead
2.6,2.75,1.521512405470294,20,"{""0.5"": 4, ""3.0"": 5, ""1.5"": 3, ""5.0"": 4, ""2.5"": 2, ""2.0"": 1, ""3.5"": 1}",0.35550500000000007,0.5854490246597052,0.18400000000000002,0.1083,0.7077000000000001,0.11402010693010696,0.44030264590664775,20,Halftime,billy_lynns_long_halftime_walk
2.375,2.0,1.6573699043967223,20,"{""5.0"": 4, ""2.5"": 4, ""0.5"": 4, ""1.5"": 3, ""4.0"": 2, ""1.0"": 3}",0.03832999999999999,0.6229174986304366,0.13925,0.09684999999999999,0.7638499999999999,0.1413968711169232,0.4325509925549411,20,Collision,ice_age_collision_course
4.875,5.0,0.4437059837324712,20,"{""5.0"": 18, ""3.0"": 1, ""4.5"": 1}",0.596515,0.5132414911861667,0.27664999999999995,0.04325,0.68005,0.2880826211982462,0.21937024093244525,20,Trees of Peace,trees_of_peace
3.05,3.0,1.6424067705656842,20,"{""2.0"": 1, ""3.0"": 3, ""4.0"": 3, ""5.0"": 5, ""0.5"": 4, ""4.5"": 1, ""2.5"": 2, ""1.5"": 1}",0.41657,0.5300179205460887,0.30275,0.06989999999999999,0.62755,0.13539119368286034,0.3579520878304912,20,The Man from Toronto,the_man_from_toronto_2022
2.125,2.25,1.4306903927824497,20,"{""2.5"": 3, ""3.5"": 1, ""2.0"": 1, ""1.0"": 4, ""3.0"": 2, ""4.0"": 3, ""5.0"": 1, ""0.5"": 5}",0.047320000000000015,0.5501872650289172,0.1286,0.10565,0.7657,0.08891897546897547,0.24976751348361897,20,Love & Gelato,die_my_love_2025
4.125,4.75,1.202861172371941,20,"{""5.0"": 10, ""2.5"": 1, ""2.0"": 1, ""4.0"": 4, ""3.5"": 2, ""4.5"": 1, ""0.5"": 1}",0.41364999999999996,0.5975577700105656,0.25634999999999997,0.07275000000000001,0.67095,0.3494398521093686,0.40500108135875657,20,Sing 2,sing_2
3.125,3.75,1.6723860200324565,20,"{""5.0"": 6, ""2.0"": 1, ""2.5"": 1, ""3.0"": 1, ""4.0"": 4, ""1.0"": 3, ""0.5"": 2, ""1.5"": 1, ""3.5"": 1}",0.11901499999999998,0.6466270526934362,0.15720000000000003,0.15339999999999998,0.6895,0.09662535430839003,0.44212427548475774,20,The Mist,mist
4.25,4.5,0.7664854858377946,20,"{""4.5"": 3, ""2.5"": 1, ""5.0"": 8, ""3.5"": 4, ""4.0"": 3, ""3.0"": 1}",0.26471,0.61678143365377,0.22630000000000003,0.09935000000000001,0.67425,0.2756420849116161,0.22195180840961687,20,It,it_2017
,,,0,{},,,,,,,,0,Glamour Girls,glamour_girls
3.575,3.5,1.0520812706250406,20,"{""4.5"": 3, ""5.0"": 3, ""2.0"": 2, ""3.0"": 4, ""3.5"": 4, ""4.0"": 3, ""1.0"": 1}",0.5184,0.533988544820954,0.25044999999999995,0.05775,0.69175,0.23602095013643415,0.21720686736852743,20,Homefront,homefront
1.9,2.0,1.1683321445547923,20,"{""5.0"": 1, ""1.0"": 3, ""1.5"": 2, ""0.5"": 4, ""3.0"": 1, ""2.5"": 4, ""2.0"": 4, ""4.0"": 1}",-0.06799,0.6730815031628784,0.12310000000000003,0.1367,0.7402,-0.06929591827161485,0.3186472871503315,20,Backtrace,backtrace
3.5,4.0,1.3693063937629153,20,"{""5.0"": 4, ""3.0"": 3, ""4.5"": 2, ""3.5"": 1, ""2.0"": 1, ""4.0"": 6, ""0.5"": 2, ""1.5"": 1}",0.593815,0.4688042408884544,0.227,0.0533,0.71985,0.2280656619524241,0.32981171021563466,20,The Sea Beast,the_sea_beast
4.35,5.0,0.9630680142129111,20,"{""5.0"": 11, ""4.0"": 4, ""4.5"": 1, ""3.5"": 3, ""1.0"": 1}",0.17317,0.569531201164607,0.18005,0.16365000000000002,0.6562999999999999,-0.0025854023427552674,0.3052558410053737,20,Girl in the Picture,girl_in_the_picture_2022
3.45,4.0,1.6874537030686205,20,"{""5.0"": 8, ""2.0"": 1, ""1.5"": 1, ""0.5"": 2, ""4.0"": 3, ""1.0"": 2, ""3.0"": 2, ""4.5"": 1}",0.1416,0.6073348631521164,0.2037,0.12115000000000001,0.6752,0.17295421351410936,0.33788627942604765,20,American Assassin,american_assassin_2017
2.15,2.0,1.245993579437711,20,"{""1.0"": 3, ""0.5"": 3, ""2.0"": 4, ""2.5"": 3, ""1.5"": 2, ""4.0"": 3, ""3.5"": 1, ""4.5"": 1}",-0.025954999999999968,0.6194885022944332,0.14385,0.1206,0.7355499999999999,0.03702743610556112,0.28036728309228,20,Grand Isle,grand_isle_2019
2.1538461538461537,2.0,1.498519979906012,13,"{""0.5"": 3, ""5.0"": 2, ""1.5"": 1, ""2.0"": 1, ""2.5"": 2, ""1.0"": 2, ""3.0"": 2}",0.07040000000000003,0.5906432438777757,0.17646153846153848,0.0853076923076923,0.7381538461538462,0.1275747863247863,0.2318106250189454,13,"Hello, Goodbye, and Everything in Between",hello_goodbye_and_everything_in_between
4.025,4.5,1.2987975207860538,20,"{""4.0"": 4, ""5.0"": 7, ""0.5"": 1, ""4.5"": 5, ""1.0"": 1, ""3.5"": 1, ""2.0"": 1}",0.5411650000000001,0.4718401903981898,0.26425,0.0393,0.6964500000000001,0.19292043709328865,0.27533096064349627,20,Mean Girls,mean_girls
4.825,5.0,0.6571719714047457,20,"{""5.0"": 18, ""2.0"": 1, ""4.5"": 1}",0.657015,0.4047019066856493,0.27454999999999996,0.03634999999999999,0.6891,0.40440436523454615,0.2676667131763943,20,The Dark Knight Rises,the_dark_knight
2.65,1.75,1.8034688796871434,20,"{""1.0"": 6, ""3.5"": 2, ""5.0"": 6, ""1.5"": 2, ""0.5"": 2, ""2.0"": 1, ""4.0"": 1}",0.3827649999999999,0.6377883036517681,0.16724999999999998,0.07249999999999998,0.7601,0.14082390615337043,0.35328729460243835,20,Persuasion,persuasion
3.125,3.0,1.2537443918119833,20,"{""1.0"": 2, ""2.0"": 1, ""3.5"": 2, ""5.0"": 3, ""4.0"": 3, ""2.5"": 2, ""3.0"": 4, ""4.5"": 1, ""1.5"": 2}",0.32168499999999994,0.646864684671377,0.21355,0.1095,0.6769999999999999,0.18867591653138532,0.22888125645846447,20,12 Strong,12_strong
4.1,4.0,0.9027735042633894,20,"{""3.5"": 4, ""3.0"": 1, ""5.0"": 8, ""4.0"": 4, ""2.0"": 1, ""4.5"": 1, ""2.5"": 1}",0.38949500000000004,0.5381704344118134,0.21045000000000003,0.0749,0.7145999999999999,0.1946457164574515,0.2637025387485193,20,Spider-Man: No Way Home,spider_man_no_way_home
3.3,4.0,1.7277152543170995,20,"{""2.0"": 2, ""5.0"": 8, ""4.0"": 2, ""2.5"": 2, ""1.5"": 1, ""0.5"": 2, ""1.0"": 2, ""4.5"": 1}",0.4364100000000001,0.47617792147473614,0.23355,0.08335000000000001,0.6830999999999999,0.14891370038636814,0.26302331320963024,20,CHIPS,chips
3.925,4.0,1.1648497757221745,20,"{""2.0"": 2, ""1.5"": 1, ""5.0"": 9, ""3.5"": 3, ""4.0"": 3, ""2.5"": 1, ""3.0"": 1}",0.6731800000000001,0.40906486356078053,0.28595000000000004,0.0533,0.6609,0.2848927918118466,0.1806569280977465,20,The Gray Man,the_gray_man_2022
3.075,3.5,1.0755812382149477,20,"{""2.0"": 2, ""4.0"": 8, ""1.0"": 3, ""2.5"": 1, ""3.0"": 2, ""3.5"": 4}",0.391895,0.5863032103570643,0.2032,0.09899999999999999,0.69785,0.15089641064759238,0.18268671059179506,20,Clean,clean_2022
1.9,1.25,1.617096162879623,20,"{""4.0"": 1, ""1.0"": 3, ""5.0"": 3, ""0.5"": 7, ""1.5"": 2, ""2.0"": 3, ""3.5"": 1}",0.125275,0.6490509324197908,0.1523,0.14285000000000003,0.7049999999999998,0.00649656791621078,0.2716350871747853,20,Daughter of the Wolf,daughter_of_the_wolf
4.35,5.0,0.7921489758877431,20,"{""5.0"": 11, ""3.5"": 3, ""4.0"": 4, ""2.5"": 1, ""3.0"": 1}",0.741655,0.3934198704628428,0.27825,0.053700000000000005,0.6679999999999999,0.3754637974362239,0.1902321501744063,20,Purple Hearts,purple_hearts_2022
3.325,3.25,1.1211043662389333,20,"{""4.0"": 4, ""5.0"": 1, ""4.5"": 4, ""2.5"": 2, ""2.0"": 1, ""3.0"": 5, ""3.5"": 1, ""1.5"": 1, ""0.5"": 1}",0.26166999999999996,0.7115871071766267,0.20785,0.14535,0.64685,0.16053910589410586,0.3418813538513409,20,Spider-Man: Far from Home,spider_man_far_from_home
3.5,3.5,1.3627702877384937,7,"{""5.0"": 2, ""3.5"": 1, ""3.0"": 1, ""1.0"": 1, ""4.5"": 1, ""2.5"": 1}",0.7809,0.257699686789543,0.3111428571428571,0.04071428571428572,0.6482857142857144,0.4251179653679654,0.17858808870859827,7,Shania Twain: Not Just a Girl,shania_twain_not_just_a_girl
2.65,2.5,1.4671400751121209,20,"{""5.0"": 3, ""2.0"": 4, ""1.0"": 1, ""3.5"": 2, ""3.0"": 1, ""0.5"": 3, ""2.5"": 3, ""4.0"": 1, ""4.5"": 1, ""1.5"": 1}",0.20395499999999997,0.44446431856224405,0.1734,0.0867,0.7398,0.1779674422799423,0.2785507372942834,20,Line of Duty,line_of_duty_2019
2.475,2.0,1.5368392889303684,20,"{""3.5"": 3, ""0.5"": 2, ""4.5"": 1, ""3.0"": 2, ""1.0"": 5, ""2.0"": 3, ""1.5"": 1, ""5.0"": 3}",0.153875,0.5807090466619235,0.17855000000000004,0.1105,0.7111,0.08198968855218855,0.3203284719685771,20,Uncharted,uncharted_2022
3.225,3.5,1.2891373084353737,20,"{""1.0"": 1, ""2.0"": 2, ""5.0"": 3, ""1.5"": 1, ""3.5"": 4, ""4.0"": 4, ""3.0"": 1, ""2.5"": 2, ""4.5"": 1, ""0.5"": 1}",0.53547,0.6070567725509699,0.23290000000000002,0.07470000000000002,0.6924,0.21972259766377414,0.26801139726564444,20,Wedding Season,wedding_season
3.425,4.0,1.485555451674558,20,"{""5.0"": 4, ""3.5"": 4, ""4.0"": 5, ""0.5"": 3, ""4.5"": 2, ""1.5"": 1, ""2.5"": 1}",0.583295,0.4780414453528062,0.27359999999999995,0.07205000000000002,0.6543,0.19013866341991342,0.25619625936050144,20,The Age of Adaline,the_age_of_adaline
3.575,4.0,1.460094175044884,20,"{""3.0"": 3, ""0.5"": 2, ""5.0"": 7, ""4.0"": 4, ""1.0"": 1, ""3.5"": 2, ""2.5"": 1}",0.381555,0.5543452150736037,0.28335,0.06774999999999999,0.64895,0.21470802756575785,0.36418546837267574,20,Tower Heist,tower_heist
3.8,4.0,1.2786711852544423,20,"{""1.0"": 1, ""4.0"": 3, ""2.5"": 2, ""5.0"": 6, ""0.5"": 1, ""3.5"": 4, ""4.5"": 3}",0.40764500000000004,0.42507744526733005,0.24735000000000001,0.05965,0.693,0.22796329365079365,0.36270894471456844,20,Men in Black 3,men_in_black_iii
3.5,3.5,1.1067971810589328,20,"{""5.0"": 4, ""3.5"": 5, ""2.5"": 3, ""4.5"": 1, ""1.5"": 1, ""3.0"": 2, ""4.0"": 3, ""1.0"": 1}",0.55625,0.578525273000238,0.28314999999999996,0.04825,0.66865,0.2683097763347763,0.18965507697538167,20,Day Shift,day_shift
4.45,4.75,0.8200609733428363,20,"{""5.0"": 10, ""3.5"": 1, ""4.5"": 4, ""1.5"": 1, ""4.0"": 4}",0.32685000000000003,0.45464768722605425,0.2724,0.09825,0.6293499999999999,0.28857622354497353,0.32627378968739723,20,1917,1917_2019
1.5,1.0,1.2549900398011133,20,"{""1.0"": 5, ""0.5"": 7, ""4.0"": 1, ""3.5"": 1, ""1.5"": 2, ""5.0"": 1, ""2.0"": 3}",-0.22381500000000001,0.6480194559386315,0.15325,0.21505000000000002,0.6319,-0.1155541005291005,0.34391027338801305,20,Flight,flight_risk_2024
3.15,3.25,1.5008331019803633,20,"{""2.0"": 1, ""5.0"": 6, ""3.0"": 2, ""3.5"": 4, ""2.5"": 3, ""1.0"": 1, ""1.5"": 1, ""0.5"": 2}",0.12745,0.6498403623198546,0.23659999999999998,0.1269,0.6364500000000001,0.16040755772005771,0.36983088706329625,20,The Informer,the_informer_2020
3.325,3.5,1.434180950926347,20,"{""0.5"": 2, ""5.0"": 5, ""4.0"": 4, ""3.0"": 4, ""1.5"": 1, ""2.5"": 1, ""2.0"": 2, ""4.5"": 1}",0.40352499999999997,0.5860637796989335,0.18414999999999998,0.07744999999999999,0.7383,0.11287557037416626,0.20237103447925617,20,Look Both Ways,look_both_ways_2022
1.075,1.0,1.0158124826955022,20,"{""1.5"": 1, ""0.5"": 9, ""1.0"": 8, ""2.5"": 1, ""5.0"": 1}",-0.33492500000000003,0.500041656139766,0.06575,0.15455000000000002,0.77965,-0.045314721894267336,0.2840719280295883,20,The Next 365 Days,the_next_365_days
,,,0,{},,,,,,,,0,Untold: The Girlfriend Who Didn't Exist: Season 1,the_elf_who_didnt_believe
3.7,3.5,1.1113055385446433,20,"{""3.5"": 6, ""3.0"": 2, ""5.0"": 6, ""2.0"": 2, ""4.0"": 3, ""1.0"": 1}",0.42548499999999995,0.5130523260594381,0.24849999999999994,0.11875,0.63265,0.25668269947142225,0.3391640154538131,20,The Angry Birds Movie 2,the_angry_birds_movie_2
3.966666666666667,5.0,1.384035966135113,15,"{""5.0"": 8, ""4.5"": 1, ""1.0"": 2, ""3.5"": 2, ""3.0"": 2}",0.7061400000000001,0.40473972014946424,0.25606666666666666,0.01873333333333333,0.7252000000000002,0.2748596755750289,0.2277688284984508,15,Inside the Mind of a Cat,inside_the_mind_of_a_cat
1.8,1.5,0.9669539802906857,20,"{""1.0"": 2, ""0.5"": 4, ""1.5"": 5, ""3.0"": 2, ""2.0"": 2, ""3.5"": 2, ""2.5"": 3}",0.18998,0.5653852267259907,0.1575,0.10900000000000001,0.7335999999999999,0.06978298611111111,0.2873728243517501,20,Me Time,me_time_2022
2.275,2.0,1.5530212490497355,20,"{""2.0"": 3, ""3.5"": 2, ""0.5"": 5, ""2.5"": 1, ""5.0"": 3, ""1.5"": 3, ""1.0"": 1, ""3.0"": 1, ""4.0"": 1}",0.04366500000000001,0.6130300826835499,0.10805000000000001,0.14620000000000005,0.7457499999999999,-0.06957643645357688,0.3725983480076534,20,The Mummy,the_mummy_2017
2.2857142857142856,1.5,1.6003826073148628,14,"{""3.5"": 2, ""1.5"": 3, ""5.0"": 2, ""4.0"": 1, ""0.5"": 3, ""1.0"": 2, ""3.0"": 1}",-0.16355000000000006,0.6193043167827221,0.10907142857142858,0.1352857142857143,0.7557142857142857,0.04382974707692754,0.2687760361767857,14,Running with the Devil: The Wild World of John McAfee,running_with_the_devil_the_wild_world_of_john_mcafee
2.7857142857142856,3.0,1.520271189556626,14,"{""0.5"": 3, ""3.0"": 3, ""1.5"": 1, ""4.5"": 1, ""2.0"": 1, ""3.5"": 3, ""5.0"": 2}",0.55025,0.5247781418983509,0.2427857142857143,0.08957142857142857,0.6676428571428572,0.15742794002534263,0.2657424823514545,14,That's Amor,thats_amor
3.3,4.0,1.268857754044952,20,"{""4.0"": 7, ""1.0"": 2, ""2.5"": 2, ""5.0"": 3, ""1.5"": 1, ""2.0"": 2, ""3.0"": 2, ""4.5"": 1}",0.235945,0.6582005868084592,0.20385,0.10640000000000001,0.6899000000000001,0.20034938197767144,0.25826877413030375,20,The Great Wall,the_great_wall_2017
2.7,3.0,1.6763054614240211,20,"{""5.0"": 4, ""1.5"": 1, ""0.5"": 5, ""4.5"": 1, ""4.0"": 1, ""3.0"": 5, ""2.0"": 1, ""1.0"": 1, ""3.5"": 1}",0.28772499999999995,0.7512473133895388,0.21710000000000002,0.10305,0.6798,0.15646688187901425,0.2974932055808629,20,Love in the Villa,love_in_the_villa
3.325,3.5,1.2275483697190919,20,"{""3.0"": 3, ""1.5"": 1, ""4.0"": 4, ""2.5"": 2, ""5.0"": 3, ""0.5"": 1, ""1.0"": 1, ""4.5"": 1, ""3.5"": 4}",0.40618499999999996,0.6068981399501897,0.20820000000000002,0.08535,0.7064999999999999,0.15057317695987646,0.16522856929532,20,I Came By,i_came_by
3.95,4.5,1.2539936203984452,20,"{""4.5"": 4, ""5.0"": 7, ""4.0"": 3, ""3.5"": 2, ""2.0"": 1, ""1.0"": 2, ""3.0"": 1}",0.4143950000000001,0.6046245442214532,0.2555,0.11379999999999998,0.6307,0.35362165178571425,0.31707444117757716,20,Collateral,collateral
2.1,1.75,1.601561737804697,20,"{""2.0"": 4, ""5.0"": 4, ""1.0"": 5, ""0.5"": 4, ""3.0"": 1, ""2.5"": 1, ""1.5"": 1}",0.21291500000000002,0.5370883309801098,0.17609999999999998,0.11855,0.7054499999999999,0.1169862914862915,0.27830617436830996,20,End of the Road,end_of_the_road_2022
2.75,3.25,1.920286436967152,20,"{""0.5"": 5, ""3.0"": 1, ""3.5"": 2, ""4.5"": 1, ""5.0"": 6, ""1.0"": 4, ""4.0"": 1}",0.10457000000000001,0.6533525947755928,0.14765,0.0744,0.77785,0.152674231632565,0.34217153414724033,20,Morbius,morbius
4.45,5.0,1.0943034314119644,20,"{""5.0"": 14, ""4.5"": 1, ""3.5"": 2, ""4.0"": 1, ""3.0"": 1, ""0.5"": 1}",0.534235,0.42804120628159154,0.2775500000000001,0.05745,0.6649499999999999,0.20684806906779568,0.24558919490000797,20,White Chicks,white_chicks
2.95,3.0,1.1926860441876563,20,"{""3.0"": 6, ""3.5"": 2, ""5.0"": 1, ""2.5"": 2, ""4.5"": 3, ""1.0"": 1, ""2.0"": 1, ""0.5"": 1, ""4.0"": 1, ""1.5"": 2}",0.23841,0.5657006318716641,0.186,0.07944999999999999,0.7345499999999999,0.14151833682190823,0.19883683415892922,20,Hanna,hanna
2.5,2.25,1.4317821063276353,20,"{""1.5"": 2, ""5.0"": 2, ""0.5"": 4, ""4.0"": 4, ""2.5"": 2, ""2.0"": 4, ""3.0"": 2}",0.011490000000000004,0.5965210909096174,0.13675,0.1489,0.71435,0.02264109898038469,0.32783307969165176,20,Triple 9,triple_9
3.6,4.0,1.2806248474865698,20,"{""0.5"": 1, ""4.0"": 5, ""5.0"": 6, ""2.0"": 2, ""3.0"": 3, ""1.5"": 1, ""3.5"": 2}",0.5427550000000001,0.5353682008440546,0.21260000000000004,0.1044,0.68295,0.187755350962999,0.22881633874851226,20,Labor Day,labor_day_2013
3.425,4.0,1.535211711784404,20,"{""3.5"": 3, ""0.5"": 3, ""2.5"": 2, ""4.0"": 4, ""5.0"": 5, ""1.5"": 1, ""4.5"": 2}",0.36006499999999997,0.7170982814614745,0.22104999999999997,0.11234999999999999,0.6666,0.15291982648427965,0.3395766308875799,20,Do Revenge,do_revenge
3.9,4.0,1.3472193585307477,20,"{""4.5"": 2, ""5.0"": 7, ""3.5"": 2, ""0.5"": 2, ""2.0"": 1, ""4.0"": 6}",0.328115,0.5253392677832107,0.27364999999999995,0.0784,0.6479499999999999,0.26727609890109894,0.369428509768817,20,The Invisible Man,the_invisible_man_2020
3.1,3.25,1.2708265027138834,20,"{""4.0"": 1, ""1.5"": 1, ""3.0"": 3, ""2.5"": 1, ""4.5"": 3, ""0.5"": 1, ""2.0"": 3, ""3.5"": 4, ""5.0"": 2, ""1.0"": 1}",0.3836,0.5347694007700889,0.2467,0.08924999999999998,0.6640499999999999,0.2613483345358345,0.2820118819386818,20,Dolittle,dolittle
3.25,4.0,1.5041608956491324,20,"{""1.5"": 3, ""4.0"": 5, ""3.5"": 1, ""2.0"": 1, ""2.5"": 2, ""4.5"": 2, ""0.5"": 2, ""5.0"": 4}",0.5112150000000001,0.44951666629280834,0.27075,0.0324,0.6968,0.26303216848940536,0.22523016363418438,20,This Is the End,this_is_the_end
3.15,3.5,1.3883443376914824,20,"{""3.5"": 5, ""1.0"": 3, ""3.0"": 3, ""5.0"": 3, ""1.5"": 1, ""4.0"": 3, ""4.5"": 1, ""0.5"": 1}",0.16359000000000004,0.7725232435985341,0.19559999999999997,0.12955,0.6747500000000001,0.16074377216304297,0.3565401620342764,20,Lou,771566890
