week,hours_viewed_sum,hours_viewed_mean,hours_viewed_std,hours_viewed_min,hours_viewed_max,weeks_in_top10_mean,ranking_nunique,avg_rating_mean,rating_std_mean,num_ratings_sum,vader_compound_mean_mean,vader_positive_mean_mean,vader_negative_mean_mean,textblob_polarity_mean_mean,num_reviews_with_text_sum,total_hours_next_week,hours_pct_change,engagement_decline,year,month,week_of_year,hours_lag_1,sentiment_lag_1,hours_lag_2,sentiment_lag_2,hours_lag_3,sentiment_lag_3,hours_lag_4,sentiment_lag_4,hours_ma_4week,sentiment_ma_4week
2022-09-04,196170000,19617000.0,17463038.459048938,6100000,56560000,3.6,10,3.073571428571429,1.215886198767957,194,0.388822,0.21783357142857143,0.08880214285714286,0.18840998508238044,194,156360000.0,-0.2029362287811592,1,2022,9,35,202160000.0,0.2933177777777778,244100000.0,0.43544444444444447,214760000.0,0.389838,241070000.0,0.474581,214297500.0,0.3768555555555556
2022-09-11,156360000,15636000.0,10065801.50807674,6510000,30210000,4.0,10,3.015,1.3250466651288941,200,0.28532100000000005,0.194775,0.09348500000000001,0.1507577231982754,200,110050000.0,-0.29617549245331287,1,2022,9,36,196170000.0,0.388822,202160000.0,0.2933177777777778,244100000.0,0.43544444444444447,214760000.0,0.389838,199697500.0,0.35072630555555556
2022-09-18,110050000,11005000.0,8460402.210034436,5250000,27190000,4.4,10,2.9878846153846155,1.3852705956987965,193,0.290449,0.206745,0.087805,0.1637306358913339,200,144220000.0,0.3104952294411631,0,2022,9,37,156360000.0,0.28532100000000005,196170000.0,0.388822,202160000.0,0.2933177777777778,244100000.0,0.43544444444444447,166185000.0,0.3144774444444445
2022-09-25,144220000,14422000.0,14600868.162924802,5130000,42550000,2.7,10,3.1253846153846156,1.3210073577909252,193,0.35055800000000004,0.21787,0.093505,0.17755640496478678,200,157500000.0,0.09208154208847594,0,2022,9,38,110050000.0,0.290449,156360000.0,0.28532100000000005,196170000.0,0.388822,202160000.0,0.2933177777777778,151700000.0,0.3287875
2022-10-02,157500000,15750000.0,14396576.75359744,5170000,46190000,2.6,10,3.4155555555555557,1.198455420192654,179,0.30972216666666663,0.19547555555555557,0.09418055555555556,0.1842369207307167,198,167540000.0,0.06374603174603174,0,2022,10,39,144220000.0,0.35055800000000004,110050000.0,0.290449,156360000.0,0.28532100000000005,196170000.0,0.388822,142032500.0,0.3090125416666667
2022-10-09,167540000,16754000.0,12667155.429166669,7090000,43080000,6.1,10,3.363964646464646,1.34679679319292,189,0.325295893939394,0.2028678282828283,0.09756373737373737,0.17890077327981113,189,171140000.0,0.021487405992598782,0,2022,10,40,157500000.0,0.30972216666666663,144220000.0,0.35055800000000004,110050000.0,0.290449,156360000.0,0.28532100000000005,144827500.0,0.3190062651515152
2022-10-16,171140000,17114000.0,15700973.218243511,5600000,57010000,6.0,10,3.4075757575757577,1.468612542530432,174,0.3585125606060607,0.20078727272727273,0.08539818181818182,0.18041430752034107,174,185010000.0,0.08104475867710646,0,2022,10,41,167540000.0,0.325295893939394,157500000.0,0.30972216666666663,144220000.0,0.35055800000000004,110050000.0,0.290449,160100000.0,0.33602215530303037
2022-10-23,185010000,18501000.0,22274863.486300725,4920000,78830000,6.1,10,3.1975000000000002,1.489240987116813,169,0.30379472222222226,0.20309499999999997,0.09107000000000001,0.17079269574650544,181,162040000.0,-0.12415545105669963,1,2022,10,42,171140000.0,0.3585125606060607,167540000.0,0.325295893939394,157500000.0,0.30972216666666663,144220000.0,0.35055800000000004,170297500.0,0.32433133585858587
2022-10-30,162040000,16204000.0,21532555.30070172,3940000,68310000,6.1,10,3.203333333333333,1.4272484943545833,182,0.2840625,0.20696666666666666,0.100265,0.18645062235204188,182,199850000.0,0.23333744754381633,0,2022,10,43,185010000.0,0.30379472222222226,171140000.0,0.3585125606060607,167540000.0,0.325295893939394,157500000.0,0.30972216666666663,171432500.0,0.31791641919191926
2022-11-06,199850000,19985000.0,17919319.958574817,5030000,64080000,3.3,10,3.7358333333333333,1.3868444111165226,182,0.31744350000000005,0.22413166666666667,0.08534,0.24201597792576948,192,216460000.0,0.08311233425068802,0,2022,11,44,162040000.0,0.2840625,185010000.0,0.30379472222222226,171140000.0,0.3585125606060607,167540000.0,0.325295893939394,179510000.0,0.3159533207070707
2022-11-13,216460000,21646000.0,18562174.920460634,7920000,62860000,4.0,10,3.6125,1.2878170128265434,200,0.4341315,0.25488,0.075325,0.25913964909616716,200,191490000.0,-0.1153561859003973,1,2022,11,45,199850000.0,0.31744350000000005,162040000.0,0.2840625,185010000.0,0.30379472222222226,171140000.0,0.3585125606060607,190840000.0,0.3348580555555556
2022-11-20,191490000,19149000.0,10853530.352429623,7500000,37850000,3.4,10,3.71875,1.1648082896971081,167,0.347525625,0.22904375,0.09967250000000001,0.24193821066535545,177,189890000.0,-0.008355527703796543,0,2022,11,46,216460000.0,0.4341315,199850000.0,0.31744350000000005,162040000.0,0.2840625,185010000.0,0.30379472222222226,192460000.0,0.34579078125
2022-11-27,189890000,18989000.0,12467961.118179847,7290000,45430000,3.5,10,3.4450000000000003,1.3420758972262044,167,0.463890875,0.2426075,0.07412,0.2340288331242936,177,148610000.0,-0.21738901469271685,1,2022,11,47,191490000.0,0.347525625,216460000.0,0.4341315,199850000.0,0.31744350000000005,162040000.0,0.2840625,199422500.0,0.390747875
2022-12-04,148610000,14861000.0,7749326.063887391,7610000,27630000,3.4,10,3.238392857142857,1.4185040731143839,168,0.39374739285714283,0.21951517857142858,0.08243678571428573,0.18334408763475823,168,158230000.0,0.06473319426687302,0,2022,12,48,189890000.0,0.463890875,191490000.0,0.347525625,216460000.0,0.4341315,199850000.0,0.31744350000000005,186612500.0,0.4098238482142857
2022-12-11,158230000,15823000.0,8020644.2661699215,9590000,29030000,2.9,10,3.7275,1.2643918766956295,170,0.4370943333333333,0.23234499999999997,0.07274833333333333,0.21885414190309538,170,137070000.0,-0.1337293812804146,1,2022,12,49,148610000.0,0.39374739285714283,189890000.0,0.463890875,191490000.0,0.347525625,216460000.0,0.4341315,172055000.0,0.41056455654761903
2022-12-18,137070000,13707000.0,10425273.830669602,5560000,39380000,4.0,10,3.6661842105263163,1.2713149825627394,194,0.4013350614035088,0.2147693859649123,0.0806317543859649,0.2117808080142678,194,192760000.0,0.40628875756912525,0,2022,12,50,158230000.0,0.4370943333333333,148610000.0,0.39374739285714283,189890000.0,0.463890875,191490000.0,0.347525625,158450000.0,0.4240169156484962
2022-12-25,192760000,19276000.0,22836861.13866498,7170000,82140000,4.6,10,3.438684210526316,1.3871757843470436,194,0.3680195614035088,0.20878438596491228,0.08912175438596492,0.1846666354824409,194,254260000.0,0.3190495953517327,0,2022,12,51,137070000.0,0.4013350614035088,158230000.0,0.4370943333333333,148610000.0,0.39374739285714283,189890000.0,0.463890875,159167500.0,0.40004908724937344
2023-01-01,254260000,25426000.0,37165677.17666396,6940000,127250000,4.2,10,3.4475000000000002,1.4344253185096938,200,0.33636699999999997,0.219495,0.085795,0.18396957061139255,200,177860000.0,-0.300479823802407,1,2023,1,52,192760000.0,0.3680195614035088,137070000.0,0.4013350614035088,158230000.0,0.4370943333333333,148610000.0,0.39374739285714283,185580000.0,0.3857039890350877
2023-01-08,177860000,17786000.0,14202621.980152506,6500000,44320000,5.0,10,3.3049999999999997,1.309582266770014,200,0.37016750000000004,0.23380499999999999,0.08169000000000001,0.19008676518821177,200,139900000.0,-0.21342629034071742,1,2023,1,1,254260000.0,0.33636699999999997,192760000.0,0.3680195614035088,137070000.0,0.4013350614035088,158230000.0,0.4370943333333333,190487500.0,0.36897228070175436
2023-01-15,139900000,13990000.0,11137828.433865473,4850000,39860000,4.5,10,3.4825000000000004,1.3186645677880953,200,0.30707450000000003,0.2273,0.09256,0.1971994909591018,200,85490000.0,-0.38892065761258043,1,2023,1,2,177860000.0,0.37016750000000004,254260000.0,0.33636699999999997,192760000.0,0.3680195614035088,137070000.0,0.4013350614035088,191195000.0,0.3454071403508772
2023-01-22,85490000,8549000.0,5321466.9030258935,3790000,20910000,5.1,10,3.4299999999999997,1.1151934685568299,182,0.30659650000000005,0.217775,0.08621500000000001,0.22129759783312525,182,113760000.0,0.33068195110539245,0,2023,1,3,139900000.0,0.30707450000000003,177860000.0,0.37016750000000004,254260000.0,0.33636699999999997,192760000.0,0.3680195614035088,164377500.0,0.33005137500000004
2023-01-29,113760000,11376000.0,15733991.65289385,3790000,55650000,5.5,10,3.435,1.1430161618040837,181,0.38007500000000005,0.23372500000000002,0.08848,0.21397240133628753,200,168430000.0,0.4805731364275668,0,2023,1,4,85490000.0,0.30659650000000005,139900000.0,0.30707450000000003,177860000.0,0.37016750000000004,254260000.0,0.33636699999999997,129252500.0,0.34097837500000006
2023-02-05,168430000,16843000.0,18219361.52680561,4790000,65610000,4.0,10,3.2134615384615386,1.2299598105620004,174,0.32295030769230765,0.21761384615384616,0.07692807692307693,0.16047845207657255,193,153610000.0,-0.08798907558035979,0,2023,2,5,113760000.0,0.38007500000000005,85490000.0,0.30659650000000005,139900000.0,0.30707450000000003,177860000.0,0.37016750000000004,126895000.0,0.32917407692307693
2023-02-12,153610000,15361000.0,13794535.512296164,5390000,51230000,3.6,10,3.1747435897435894,2.325707622490312,178,0.24379497435897438,0.19241495726495728,0.0924297435897436,0.11989907876744246,183,121370000.0,-0.20988216912961397,1,2023,2,6,168430000.0,0.32295030769230765,113760000.0,0.38007500000000005,85490000.0,0.30659650000000005,139900000.0,0.30707450000000003,130322500.0,0.31335419551282057
2023-02-19,121370000,12137000.0,14923360.546472099,4330000,53810000,3.7,10,3.3200000000000003,1.242884436381479,200,0.316106,0.21328,0.08528,0.1692809665541938,200,152050000.0,0.25278075306912745,0,2023,2,7,153610000.0,0.24379497435897438,168430000.0,0.32295030769230765,113760000.0,0.38007500000000005,85490000.0,0.30659650000000005,139292500.0,0.3157315705128205
2023-02-26,152050000,15205000.0,11756609.72484084,6070000,40470000,3.4,10,3.2475,1.2239921348217386,200,0.22192800000000004,0.20253000000000002,0.0928,0.14321559619048466,200,115810000.0,-0.2383426504439329,1,2023,2,8,121370000.0,0.316106,153610000.0,0.24379497435897438,168430000.0,0.32295030769230765,113760000.0,0.38007500000000005,148865000.0,0.2761948205128205
2023-03-05,115810000,11581000.0,11227783.446037384,5620000,42620000,3.6,10,3.1100000000000003,1.3462590551469629,200,0.275642,0.20659999999999998,0.103975,0.1522265071452073,200,148610000.0,0.2832225196442449,0,2023,3,9,152050000.0,0.22192800000000004,121370000.0,0.316106,153610000.0,0.24379497435897438,168430000.0,0.32295030769230765,135710000.0,0.2643677435897436
2023-03-12,148610000,14861000.0,18623862.500685632,5540000,65920000,4.1,10,3.585,1.2344340597536008,200,0.42410999999999993,0.23618,0.08058000000000001,0.233553113047213,200,146220000.0,-0.0160823632326223,0,2023,3,10,115810000.0,0.275642,152050000.0,0.22192800000000004,121370000.0,0.316106,153610000.0,0.24379497435897438,134460000.0,0.3094465
2023-03-19,146220000,14622000.0,19747960.119690564,4030000,69540000,3.0,10,3.3449999999999998,1.363592160859914,192,0.2664763333333333,0.20328666666666667,0.09857166666666667,0.17414273743283396,192,86840000.0,-0.40610039666256326,1,2023,3,11,148610000.0,0.42410999999999993,115810000.0,0.275642,152050000.0,0.22192800000000004,121370000.0,0.316106,140672500.0,0.29703908333333334
2023-03-26,86840000,8684000.0,7052816.93131664,3540000,24700000,3.7,10,3.2950000000000004,1.3240046556411813,180,0.21317433333333335,0.18559166666666665,0.09775166666666667,0.14007969414318472,192,132870000.0,0.5300552740672502,0,2023,3,12,146220000.0,0.2664763333333333,148610000.0,0.42410999999999993,115810000.0,0.275642,152050000.0,0.22192800000000004,124370000.0,0.29485066666666665
2023-04-02,132870000,13287000.0,19201293.388149086,3200000,64420000,4.8,10,3.3049999999999997,1.26392607574054,188,0.28864850000000003,0.20459999999999998,0.08753000000000001,0.16992366170078632,200,171300000.0,0.28923007450891847,0,2023,4,13,86840000.0,0.21317433333333335,146220000.0,0.2664763333333333,148610000.0,0.42410999999999993,115810000.0,0.275642,128635000.0,0.2981022916666667
2023-04-09,171300000,17130000.0,16309789.834465813,7420000,59840000,4.0,10,3.31,1.2510453521143223,188,0.2948245,0.197585,0.092585,0.16219409523720613,200,133200000.0,-0.2224168126094571,1,2023,4,14,132870000.0,0.28864850000000003,86840000.0,0.21317433333333335,146220000.0,0.2664763333333333,148610000.0,0.42410999999999993,134307500.0,0.26578091666666664
2023-04-16,133200000,13320000.0,10189660.336722603,5890000,35500000,3.9,10,3.1738888888888885,1.2342620308720904,177,0.297086,0.1903,0.085985,0.17031585212507233,200,101020000.0,-0.2415915915915916,1,2023,4,15,171300000.0,0.2948245,132870000.0,0.28864850000000003,86840000.0,0.21317433333333335,146220000.0,0.2664763333333333,131052500.0,0.2734333333333333
2023-04-23,101020000,10102000.0,6281444.98591774,4430000,25700000,2.8,10,3.2175,1.314124153999873,200,0.37282899999999997,0.2192,0.094045,0.1996142950095424,200,72480000.0,-0.2825183132053059,1,2023,4,16,133200000.0,0.297086,171300000.0,0.2948245,132870000.0,0.28864850000000003,86840000.0,0.21317433333333335,134597500.0,0.313347
2023-04-30,72480000,7248000.0,5313880.774809394,3300000,20920000,5.1,10,3.5,1.2309126319357837,200,0.451539,0.238875,0.080485,0.23884266211699332,200,81740000.0,0.12775938189845473,0,2023,4,17,101020000.0,0.37282899999999997,133200000.0,0.297086,171300000.0,0.2948245,132870000.0,0.28864850000000003,119500000.0,0.354069625
2023-05-07,81740000,8174000.0,2824056.1845213585,5070000,13480000,3.1,10,3.2825,1.2065487485710438,200,0.302489,0.205735,0.096865,0.19302143692920576,200,149950000.0,0.8344751651578175,0,2023,5,18,72480000.0,0.451539,101020000.0,0.37282899999999997,133200000.0,0.297086,171300000.0,0.2948245,97110000.0,0.35598575
2023-05-14,149950000,14995000.0,24575438.61934784,4520000,83710000,3.7,10,3.185,1.1577195619371274,182,0.2782115,0.19965000000000002,0.095105,0.18407347199043123,200,160350000.0,0.06935645215071691,0,2023,5,19,81740000.0,0.302489,72480000.0,0.451539,101020000.0,0.37282899999999997,133200000.0,0.297086,101297500.0,0.351267125
2023-05-21,160350000,16035000.0,27830384.374716144,3330000,94420000,3.4,10,4.775,3.4785191868269516,177,0.2686031666666667,0.20242833333333335,0.10123166666666665,0.16110803564019852,177,114230000.0,-0.2876208294356096,1,2023,5,20,149950000.0,0.2782115,81740000.0,0.302489,72480000.0,0.451539,101020000.0,0.37282899999999997,116130000.0,0.3252106666666667
2023-05-28,114230000,11423000.0,9498302.83085703,5350000,34690000,4.7,10,4.452380952380952,3.55596725674798,166,0.11767200000000003,0.17209833333333333,0.13398666666666664,0.09145810763241011,172,76430000.0,-0.3309113192681432,1,2023,5,21,160350000.0,0.2686031666666667,149950000.0,0.2782115,81740000.0,0.302489,72480000.0,0.451539,126567500.0,0.2417439166666667
2023-06-04,76430000,7643000.0,3663868.781007917,4160000,16480000,4.8,10,4.49,3.5446720666637908,185,0.28703249999999997,0.21423999999999999,0.124275,0.14567413782432778,185,81920000.0,0.07183043307601727,0,2023,6,22,114230000.0,0.11767200000000003,160350000.0,0.2686031666666667,149950000.0,0.2782115,81740000.0,0.302489,125240000.0,0.23787979166666667
2023-06-11,81920000,8192000.0,3141789.299109665,4950000,13890000,4.8,10,3.62,1.175863835691916,200,0.3903545,0.23650499999999997,0.081595,0.19634523078054922,200,151300000.0,0.846923828125,0,2023,6,23,76430000.0,0.28703249999999997,114230000.0,0.11767200000000003,160350000.0,0.2686031666666667,149950000.0,0.2782115,108232500.0,0.26591554166666664
2023-06-18,151300000,15130000.0,26123086.85179963,4000000,88400000,6.6,10,3.7024999999999997,1.0912139441520863,200,0.42398199999999997,0.227325,0.072205,0.23179610993455588,200,181400000.0,0.19894249834765368,0,2023,6,24,81920000.0,0.3903545,76430000.0,0.28703249999999997,114230000.0,0.11767200000000003,160350000.0,0.2686031666666667,105970000.0,0.30476025
2023-06-25,181400000,18140000.0,25271380.38704389,4100000,87300000,5.8,10,3.631388888888889,1.2187454730899558,198,0.35886805555555557,0.22802333333333333,0.08367333333333334,0.2113715938280118,198,115600000.0,-0.3627342888643881,1,2023,6,25,151300000.0,0.42398199999999997,81920000.0,0.3903545,76430000.0,0.28703249999999997,114230000.0,0.11767200000000003,122762500.0,0.3650592638888889
2023-07-02,115600000,11560000.0,9799909.296632404,4900000,36200000,4.5,10,3.4520138888888887,1.253384358093468,194,0.3320573055555555,0.21487583333333332,0.07692458333333332,0.19987151758200855,194,116600000.0,0.00865051903114187,0,2023,7,26,181400000.0,0.35886805555555557,151300000.0,0.42398199999999997,81920000.0,0.3903545,76430000.0,0.28703249999999997,132555000.0,0.37631546527777776
2023-07-09,116600000,11660000.0,7864152.14049734,6300000,31700000,2.8,10,3.3678977272727275,1.147286657555527,168,0.3721940681818182,0.20546477272727276,0.0791703409090909,0.12562723567256479,168,108800000.0,-0.06689536878216124,0,2023,7,27,115600000.0,0.3320573055555555,181400000.0,0.35886805555555557,151300000.0,0.42398199999999997,81920000.0,0.3903545,141225000.0,0.3717753573232323
2023-07-16,108800000,10880000.0,12728515.668023162,3200000,46300000,5.7,10,3.521666666666667,1.1357932522618017,195,0.3242876666666667,0.22763166666666668,0.09744833333333333,0.21247047929063237,195,96700000.0,-0.11121323529411764,1,2023,7,28,116600000.0,0.3721940681818182,115600000.0,0.3320573055555555,181400000.0,0.35886805555555557,151300000.0,0.42398199999999997,130600000.0,0.34685177398989897
2023-07-23,96700000,9670000.0,4234264.989345849,4600000,19500000,3.5,10,3.9200000000000004,1.1302281694861944,200,0.413844,0.25000999999999995,0.08248,0.2551300618127139,200,142700000.0,0.4756980351602896,0,2023,7,29,108800000.0,0.3242876666666667,116600000.0,0.3721940681818182,115600000.0,0.3320573055555555,181400000.0,0.35886805555555557,109425000.0,0.36059576010101013
2023-07-30,142700000,14270000.0,10409509.54122666,5600000,37800000,3.6,10,3.524469696969697,1.140104103154035,177,0.43087631818181815,0.2548115151515152,0.08668863636363636,0.2210535453485331,177,129200000.0,-0.09460406447091801,0,2023,7,30,96700000.0,0.413844,108800000.0,0.3242876666666667,116600000.0,0.3721940681818182,115600000.0,0.3320573055555555,116200000.0,0.38530051325757575
2023-08-06,129200000,12920000.0,11791126.607185027,3900000,40500000,2.5,10,2.781087187666135,1.190263570319988,152,0.20398921318447635,0.19024885699096228,0.11381368952684741,0.11257750751976639,170,149400000.0,0.1563467492260062,0,2023,8,31,142700000.0,0.43087631818181815,96700000.0,0.413844,108800000.0,0.3242876666666667,116600000.0,0.3721940681818182,119350000.0,0.3432492995082403
2023-08-13,149400000,14940000.0,19344720.784292087,5900000,69600000,4.6,10,2.7824999999999998,1.18177259503425,164,0.21433149999999998,0.182665,0.10648499999999998,0.16155093211793664,182,136200000.0,-0.08835341365461848,0,2023,8,32,129200000.0,0.20398921318447635,142700000.0,0.43087631818181815,96700000.0,0.413844,108800000.0,0.3242876666666667,129500000.0,0.31576025784157363
2023-08-20,136200000,13620000.0,21413225.40446026,3400000,74000000,4.5,10,3.2275,1.3244014895120655,182,0.317512,0.20343499999999998,0.08908999999999999,0.22994826993370127,182,124500000.0,-0.08590308370044053,0,2023,8,33,149400000.0,0.21433149999999998,129200000.0,0.20398921318447635,142700000.0,0.43087631818181815,96700000.0,0.413844,139375000.0,0.2916772578415736
2023-08-27,124500000,12450000.0,8611136.200680295,4800000,28500000,4.6,10,3.4550000000000005,1.3380305031421058,200,0.43461800000000006,0.23763,0.06737,0.24107541021227555,200,107000000.0,-0.14056224899598393,1,2023,8,34,136200000.0,0.317512,149400000.0,0.21433149999999998,129200000.0,0.20398921318447635,142700000.0,0.43087631818181815,134825000.0,0.29261267829611914
2023-09-03,107000000,10700000.0,10009328.981838226,4100000,37900000,4.7,10,3.120921052631579,1.4916805925367465,199,0.34072963157894737,0.22140815789473683,0.09372763157894737,0.18194662335394202,199,79100000.0,-0.2607476635514019,1,2023,9,35,124500000.0,0.43461800000000006,136200000.0,0.317512,149400000.0,0.21433149999999998,129200000.0,0.20398921318447635,129275000.0,0.3267977828947369
2023-09-10,79100000,7910000.0,2726189.8523600865,5900000,15300000,7.0,10,3.318421052631579,1.4238006836848283,199,0.3926806315789474,0.22487815789473684,0.07859763157894736,0.18969446937078013,199,68800000.0,-0.1302149178255373,1,2023,9,36,107000000.0,0.34072963157894737,124500000.0,0.43461800000000006,136200000.0,0.317512,149400000.0,0.21433149999999998,111700000.0,0.3713850657894737
2023-09-17,68800000,6880000.0,5176614.080007639,4300000,21400000,6.6,10,3.3425,1.3542933947310671,200,0.346875,0.22433999999999998,0.06826,0.1601177863805296,200,92000000.0,0.3372093023255814,0,2023,9,37,79100000.0,0.3926806315789474,107000000.0,0.34072963157894737,124500000.0,0.43461800000000006,136200000.0,0.317512,94850000.0,0.3787258157894737
2023-09-24,92000000,9200000.0,5717808.437971084,4000000,23000000,2.4,10,2.9125,1.3069381007242695,173,0.2654926666666667,0.19325333333333333,0.09315333333333334,0.1527883570667727,192,141300000.0,0.5358695652173913,0,2023,9,38,68800000.0,0.346875,79100000.0,0.3926806315789474,107000000.0,0.34072963157894737,124500000.0,0.43461800000000006,86725000.0,0.33644448245614034
2023-10-01,141300000,14130000.0,11071188.835090034,4500000,40200000,2.4,10,3.25,1.346858096565024,168,0.28331532407407406,0.20206203703703704,0.08091898148148148,0.1766145407366123,168,135800000.0,-0.038924274593064405,0,2023,10,39,92000000.0,0.2654926666666667,68800000.0,0.346875,79100000.0,0.3926806315789474,107000000.0,0.34072963157894737,95300000.0,0.32209090557992204
2023-10-08,135800000,13580000.0,12222092.928609058,7100000,45100000,2.6,10,3.1849999999999996,1.234653170508594,170,0.30165629166666663,0.20069583333333335,0.07737208333333333,0.15299511785315528,172,112800000.0,-0.16936671575846834,1,2023,10,40,141300000.0,0.28331532407407406,92000000.0,0.2654926666666667,68800000.0,0.346875,79100000.0,0.3926806315789474,109475000.0,0.29933482060185185
2023-10-15,112800000,11280000.0,9890938.614037935,5300000,32300000,2.8,10,3.605357142857143,1.9586083624054662,194,0.3064445,0.20481500000000002,0.08884,0.16517182294143906,200,103700000.0,-0.08067375886524823,0,2023,10,41,135800000.0,0.30165629166666663,141300000.0,0.28331532407407406,92000000.0,0.2654926666666667,68800000.0,0.346875,120475000.0,0.28922719560185184
2023-10-22,103700000,10370000.0,5792533.508271182,5400000,23100000,2.6,10,3.1577941176470588,1.3128327053205369,197,0.2802368823529412,0.22034323529411765,0.08707176470588236,0.13756377953333138,197,125300000.0,0.20829315332690454,0,2023,10,42,112800000.0,0.3064445,135800000.0,0.30165629166666663,141300000.0,0.28331532407407406,92000000.0,0.2654926666666667,123400000.0,0.29291324952342046
2023-10-29,125300000,12530000.0,10294232.473682642,3900000,29300000,4.3,10,3.3825000000000003,1.377074999126206,200,0.28442100000000003,0.1995,0.0866,0.17376455273027494,200,143800000.0,0.14764565043894654,0,2023,10,43,103700000.0,0.2802368823529412,112800000.0,0.3064445,135800000.0,0.30165629166666663,141300000.0,0.28331532407407406,119400000.0,0.29318966850490197
2023-11-05,143800000,14380000.0,9591871.558773084,6600000,31700000,3.7,10,3.6525,1.3891619520067227,185,0.30492850000000005,0.19232500000000002,0.09119,0.16298215386858456,200,166700000.0,0.1592489568845619,0,2023,11,44,125300000.0,0.28442100000000003,103700000.0,0.2802368823529412,112800000.0,0.3064445,135800000.0,0.30165629166666663,121400000.0,0.2940077205882353
2023-11-12,166700000,16670000.0,15000818.496187318,6100000,55700000,3.1,10,3.5475000000000003,1.33512823590941,185,0.24255200000000002,0.18006,0.102195,0.16103657217486206,200,122900000.0,-0.262747450509898,1,2023,11,45,143800000.0,0.30492850000000005,125300000.0,0.28442100000000003,103700000.0,0.2802368823529412,112800000.0,0.3064445,134875000.0,0.2780345955882353
2023-11-19,122900000,12290000.0,12508348.323331015,3800000,44500000,4.2,10,3.21,1.191266501416877,200,0.321616,0.21463000000000002,0.10505499999999998,0.17069482060625352,200,142700000.0,0.161106590724166,0,2023,11,46,166700000.0,0.24255200000000002,143800000.0,0.30492850000000005,125300000.0,0.28442100000000003,103700000.0,0.2802368823529412,139675000.0,0.28837937500000005
2023-11-26,142700000,14270000.0,17439549.56095165,4100000,61700000,4.9,10,3.4899999999999998,1.0925375313104975,181,0.39836499999999997,0.23235,0.08168,0.20115094230024771,200,133600000.0,-0.06377014716187807,0,2023,11,47,122900000.0,0.321616,166700000.0,0.24255200000000002,143800000.0,0.30492850000000005,125300000.0,0.28442100000000003,144025000.0,0.316865375
2023-12-03,133600000,13360000.0,14477200.466020126,4800000,42100000,6.6,10,3.30625,1.1730335508036458,169,0.36138275,0.21638000000000002,0.0869325,0.15658743388556848,188,241600000.0,0.8083832335329342,0,2023,12,48,142700000.0,0.39836499999999997,122900000.0,0.321616,166700000.0,0.24255200000000002,143800000.0,0.30492850000000005,141475000.0,0.33097893749999996
2023-12-10,241600000,24160000.0,27418007.05943288,6300000,98700000,5.0,10,3.2206730769230774,1.4243317654331016,162,0.18681575,0.179,0.11220250000000001,0.1219483115600056,188,212500000.0,-0.12044701986754967,1,2023,12,49,133600000.0,0.36138275,142700000.0,0.39836499999999997,122900000.0,0.321616,166700000.0,0.24255200000000002,160200000.0,0.317044875
2023-12-17,212500000,21250000.0,30249967.86040533,5700000,106200000,6.3,10,3.1222222222222222,1.0453620637794179,142,0.3213311111111111,0.19010555555555556,0.07697777777777777,0.13116359368445474,161,196800000.0,-0.07388235294117647,0,2023,12,50,241600000.0,0.18681575,133600000.0,0.36138275,142700000.0,0.39836499999999997,122900000.0,0.321616,182600000.0,0.3169736527777778
2023-12-24,196800000,19680000.0,17047762.96826719,7600000,54100000,7.3,10,3.325,1.1239268905925823,162,0.3578535,0.20224999999999999,0.07609,0.15490665858313074,181,207900000.0,0.056402439024390245,0,2023,12,51,212500000.0,0.3213311111111111,241600000.0,0.18681575,133600000.0,0.36138275,142700000.0,0.39836499999999997,196125000.0,0.3068457777777778
2023-12-31,207900000,20790000.0,21103314.642228335,9100000,77000000,5.6,10,3.074791666666667,1.2304645962842855,169,0.33573608333333327,0.1947275,0.08372958333333333,0.15424056095979705,188,148800000.0,-0.2842712842712843,1,2023,12,52,196800000.0,0.3578535,212500000.0,0.3213311111111111,241600000.0,0.18681575,133600000.0,0.36138275,214700000.0,0.30043411111111107
2024-01-07,148800000,14880000.0,7310388.346577615,7700000,26800000,5.5,10,3.2005364372469636,1.3555124146713615,173,0.2939658157894737,0.1907184210526316,0.09440236842105262,0.17649835859617297,199,129900000.0,-0.12701612903225806,1,2024,1,1,207900000.0,0.33573608333333327,196800000.0,0.3578535,212500000.0,0.3213311111111111,241600000.0,0.18681575,191500000.0,0.3272216275584795
2024-01-14,129900000,12990000.0,16048568.645070985,6000000,58500000,6.2,10,3.125,1.2178115482367764,181,0.30235650000000003,0.202075,0.0916,0.16641533563711816,200,146400000.0,0.12702078521939955,0,2024,1,2,148800000.0,0.2939658157894737,207900000.0,0.33573608333333327,196800000.0,0.3578535,212500000.0,0.3213311111111111,170850000.0,0.3224779747807017
2024-01-21,146400000,14640000.0,18041692.45571675,5800000,65400000,5.0,10,3.6100000000000003,1.0630831965779248,181,0.39080149999999997,0.24040500000000004,0.074315,0.23418522202441078,200,112700000.0,-0.2301912568306011,1,2024,1,3,129900000.0,0.30235650000000003,148800000.0,0.2939658157894737,207900000.0,0.33573608333333327,196800000.0,0.3578535,158250000.0,0.3307149747807017
